user_id,rank,movie_id,title,predicted_score
113,7,1500,Santa with Muscles (1996),4.569457054138184
113,8,408,"Close Shave, A (1995)",4.553520679473877
113,9,480,North by Northwest (1959),4.547897815704346
113,10,478,"Philadelphia Story, The (1940)",4.541145324707031
275,1,64,"Shawshank Redemption, The (1994)",3.9895613193511963
275,2,657,"Manchurian Candidate, The (1962)",3.8273704051971436
275,3,12,"Usual Suspects, The (1995)",3.813708543777466
275,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),3.755126953125
275,5,318,Schindler's List (1993),3.753864049911499
275,6,483,Casablanca (1942),3.748969078063965
275,7,427,To Kill a Mockingbird (1962),3.727579116821289
275,8,479,Vertigo (1958),3.727280378341675
275,9,709,Strictly Ballroom (1992),3.7260708808898926
275,10,223,Sling Blade (1996),3.693635940551758
219,1,318,Schindler's List (1993),4.59846305847168
219,2,64,"Shawshank Redemption, The (1994)",4.591184616088867
219,3,174,Raiders of the Lost Ark (1981),4.568681716918945
219,4,50,Star Wars (1977),4.553005695343018
219,5,187,"Godfather: Part II, The (1974)",4.5373616218566895
219,6,483,Casablanca (1942),4.527078628540039
219,7,178,12 Angry Men (1957),4.51033878326416
219,8,408,"Close Shave, A (1995)",4.505892753601074
219,9,313,Titanic (1997),4.50489616394043
219,10,12,"Usual Suspects, The (1995)",4.4950151443481445
218,1,483,Casablanca (1942),4.345843315124512
218,2,408,"Close Shave, A (1995)",4.301839828491211
218,3,1449,Pather Panchali (1955),4.297572135925293
218,4,480,North by Northwest (1959),4.295554161071777
218,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.29323148727417
218,6,178,12 Angry Men (1957),4.264739990234375
218,7,1500,Santa with Muscles (1996),4.259321212768555
218,8,64,"Shawshank Redemption, The (1994)",4.258434772491455
218,9,127,"Godfather, The (1972)",4.256841659545898
218,10,318,Schindler's List (1993),4.235953330993652
123,1,178,12 Angry Men (1957),4.481137275695801
123,2,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.474534034729004
123,3,408,"Close Shave, A (1995)",4.459278106689453
123,4,656,M (1931),4.4379377365112305
123,5,357,One Flew Over the Cuckoo's Nest (1975),4.435733795166016
123,6,313,Titanic (1997),4.427006721496582
123,7,1500,Santa with Muscles (1996),4.426957607269287
123,8,513,"Third Man, The (1949)",4.414368629455566
123,9,1449,Pather Panchali (1955),4.411276817321777
123,10,318,Schindler's List (1993),4.404634475708008
158,1,318,Schindler's List (1993),4.690688133239746
158,2,1449,Pather Panchali (1955),4.668519496917725
158,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.643054008483887
158,4,1500,Santa with Muscles (1996),4.615025520324707
158,5,357,One Flew Over the Cuckoo's Nest (1975),4.605479717254639
158,6,427,To Kill a Mockingbird (1962),4.605372428894043
158,7,313,Titanic (1997),4.6048431396484375
158,8,178,12 Angry Men (1957),4.601831436157227
158,9,98,"Silence of the Lambs, The (1991)",4.5999674797058105
158,10,64,"Shawshank Redemption, The (1994)",4.591565132141113
302,1,64,"Shawshank Redemption, The (1994)",4.263304710388184
302,2,1449,Pather Panchali (1955),4.254112720489502
302,3,318,Schindler's List (1993),4.252347946166992
302,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.24298620223999
302,5,178,12 Angry Men (1957),4.241025924682617
302,6,483,Casablanca (1942),4.23622465133667
302,7,408,"Close Shave, A (1995)",4.220253944396973
302,8,1500,Santa with Muscles (1996),4.220139503479004
302,9,12,"Usual Suspects, The (1995)",4.21044921875
302,10,169,"Wrong Trousers, The (1993)",4.203991413116455
23,1,318,Schindler's List (1993),4.475748538970947
23,2,178,12 Angry Men (1957),4.446396827697754
23,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.442692279815674
23,4,1449,Pather Panchali (1955),4.435727596282959
23,5,480,North by Northwest (1959),4.43264102935791
23,6,657,"Manchurian Candidate, The (1962)",4.4111328125
23,7,1500,Santa with Muscles (1996),4.399655342102051
23,8,64,"Shawshank Redemption, The (1994)",4.3957366943359375
23,9,127,"Godfather, The (1972)",4.387983322143555
23,10,169,"Wrong Trousers, The (1993)",4.380506992340088
296,1,318,Schindler's List (1993),4.681960582733154
296,2,1449,Pather Panchali (1955),4.675396919250488
296,3,174,Raiders of the Lost Ark (1981),4.6572794914245605
296,4,1500,Santa with Muscles (1996),4.652186393737793
296,5,408,"Close Shave, A (1995)",4.64030122756958
296,6,169,"Wrong Trousers, The (1993)",4.636673927307129
296,7,64,"Shawshank Redemption, The (1994)",4.614872455596924
296,8,603,Rear Window (1954),4.609862804412842
296,9,1367,Faust (1994),4.607773303985596
296,10,513,"Third Man, The (1949)",4.605865478515625
33,1,64,"Shawshank Redemption, The (1994)",4.619882583618164
33,2,174,Raiders of the Lost Ark (1981),4.617600440979004
33,3,318,Schindler's List (1993),4.589361190795898
33,4,187,"Godfather: Part II, The (1974)",4.586879730224609
33,5,1449,Pather Panchali (1955),4.549961090087891
33,6,50,Star Wars (1977),4.547171592712402
33,7,178,12 Angry Men (1957),4.544277191162109
33,8,483,Casablanca (1942),4.543900012969971
33,9,480,North by Northwest (1959),4.530914306640625
33,10,285,Secrets & Lies (1996),4.5295562744140625
154,1,127,"Godfather, The (1972)",4.493082046508789
154,2,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.486514091491699
154,3,483,Casablanca (1942),4.485246658325195
154,4,1449,Pather Panchali (1955),4.472017288208008
154,5,408,"Close Shave, A (1995)",4.462272644042969
154,6,1500,Santa with Muscles (1996),4.448737144470215
154,7,178,12 Angry Men (1957),4.44420051574707
154,8,313,Titanic (1997),4.442883491516113
154,9,134,Citizen Kane (1941),4.4329071044921875
154,10,318,Schindler's List (1993),4.416113376617432
77,1,64,"Shawshank Redemption, The (1994)",4.271655082702637
77,2,12,"Usual Suspects, The (1995)",4.203524589538574
77,3,318,Schindler's List (1993),4.125403881072998
77,4,427,To Kill a Mockingbird (1962),4.121276378631592
77,5,169,"Wrong Trousers, The (1993)",4.116833686828613
77,6,313,Titanic (1997),4.109442234039307
77,7,1449,Pather Panchali (1955),4.094930648803711
77,8,1500,Santa with Muscles (1996),4.090904712677002
77,9,178,12 Angry Men (1957),4.048718452453613
77,10,408,"Close Shave, A (1995)",4.043118476867676
270,1,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.835010051727295
270,2,408,"Close Shave, A (1995)",4.824743270874023
270,3,480,North by Northwest (1959),4.820182800292969
270,4,127,"Godfather, The (1972)",4.819828987121582
270,5,302,L.A. Confidential (1997),4.818825721740723
270,6,187,"Godfather: Part II, The (1974)",4.818192958831787
270,7,656,M (1931),4.8128461837768555
270,8,313,Titanic (1997),4.812160491943359
270,9,483,Casablanca (1942),4.810993194580078
270,10,1500,Santa with Muscles (1996),4.807696342468262
187,1,12,"Usual Suspects, The (1995)",4.5108489990234375
187,2,480,North by Northwest (1959),4.4803361892700195
187,3,313,Titanic (1997),4.479281425476074
187,4,178,12 Angry Men (1957),4.4732279777526855
187,5,483,Casablanca (1942),4.4705939292907715
187,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.47003698348999
187,7,318,Schindler's List (1993),4.469317436218262
187,8,603,Rear Window (1954),4.467124938964844
187,9,1449,Pather Panchali (1955),4.450888633728027
187,10,408,"Close Shave, A (1995)",4.448662757873535
170,1,483,Casablanca (1942),4.551804065704346
170,2,64,"Shawshank Redemption, The (1994)",4.548640251159668
170,3,174,Raiders of the Lost Ark (1981),4.533975601196289
170,4,318,Schindler's List (1993),4.519308567047119
170,5,127,"Godfather, The (1972)",4.5118489265441895
170,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.508882522583008
170,7,480,North by Northwest (1959),4.500439167022705
170,8,178,12 Angry Men (1957),4.49870491027832
170,9,187,"Godfather: Part II, The (1974)",4.495744705200195
170,10,50,Star Wars (1977),4.494065761566162
101,1,483,Casablanca (1942),4.486682891845703
101,2,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.4328484535217285
101,3,480,North by Northwest (1959),4.412237167358398
101,4,1449,Pather Panchali (1955),4.409767150878906
101,5,178,12 Angry Men (1957),4.389266490936279
101,6,64,"Shawshank Redemption, The (1994)",4.378947734832764
101,7,1500,Santa with Muscles (1996),4.362652778625488
101,8,169,"Wrong Trousers, The (1993)",4.353298187255859
101,9,357,One Flew Over the Cuckoo's Nest (1975),4.3415703773498535
101,10,427,To Kill a Mockingbird (1962),4.3309783935546875
184,1,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.4084930419921875
184,2,1449,Pather Panchali (1955),4.392101287841797
184,3,408,"Close Shave, A (1995)",4.368782997131348
184,4,1500,Santa with Muscles (1996),4.359920024871826
184,5,12,"Usual Suspects, The (1995)",4.351421356201172
184,6,302,L.A. Confidential (1997),4.3155622482299805
184,7,169,"Wrong Trousers, The (1993)",4.303004741668701
184,8,427,To Kill a Mockingbird (1962),4.2993950843811035
184,9,1367,Faust (1994),4.278409957885742
184,10,173,"Princess Bride, The (1987)",4.273598670959473
112,1,483,Casablanca (1942),4.579883575439453
112,2,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.575627326965332
112,3,64,"Shawshank Redemption, The (1994)",4.573273181915283
112,4,480,North by Northwest (1959),4.562116622924805
112,5,127,"Godfather, The (1972)",4.556556701660156
112,6,318,Schindler's List (1993),4.551416873931885
112,7,657,"Manchurian Candidate, The (1962)",4.543654918670654
112,8,178,12 Angry Men (1957),4.542140007019043
112,9,1500,Santa with Muscles (1996),4.540387153625488
112,10,515,"Boot, Das (1981)",4.533404350280762
133,1,64,"Shawshank Redemption, The (1994)",4.477081298828125
133,2,408,"Close Shave, A (1995)",4.320270538330078
133,3,12,"Usual Suspects, The (1995)",4.319170951843262
133,4,479,Vertigo (1958),4.294172286987305
133,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.291053771972656
133,6,187,"Godfather: Part II, The (1974)",4.2900896072387695
133,7,483,Casablanca (1942),4.289780616760254
133,8,657,"Manchurian Candidate, The (1962)",4.284557342529297
133,9,302,L.A. Confidential (1997),4.261270523071289
133,10,318,Schindler's List (1993),4.25837516784668
215,1,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.3533782958984375
215,2,1449,Pather Panchali (1955),4.333343029022217
215,3,1500,Santa with Muscles (1996),4.321120262145996
215,4,408,"Close Shave, A (1995)",4.314464092254639
215,5,12,"Usual Suspects, The (1995)",4.302299976348877
215,6,169,"Wrong Trousers, The (1993)",4.301308631896973
215,7,318,Schindler's List (1993),4.300742149353027
215,8,178,12 Angry Men (1957),4.298639297485352
215,9,223,Sling Blade (1996),4.278210639953613
215,10,603,Rear Window (1954),4.262781620025635
69,1,64,"Shawshank Redemption, The (1994)",4.492236614227295
69,2,483,Casablanca (1942),4.4701642990112305
69,3,187,"Godfather: Part II, The (1974)",4.452694892883301
69,4,318,Schindler's List (1993),4.422633171081543
69,5,127,"Godfather, The (1972)",4.388844966888428
69,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.387247085571289
69,7,313,Titanic (1997),4.376106262207031
69,8,408,"Close Shave, A (1995)",4.371888160705566
69,9,1449,Pather Panchali (1955),4.352910041809082
69,10,178,12 Angry Men (1957),4.349496841430664
104,1,408,"Close Shave, A (1995)",4.36044979095459
104,2,483,Casablanca (1942),4.353018760681152
104,3,178,12 Angry Men (1957),4.350674629211426
104,4,12,"Usual Suspects, The (1995)",4.341363906860352
104,5,657,"Manchurian Candidate, The (1962)",4.336734771728516
104,6,1449,Pather Panchali (1955),4.332281112670898
104,7,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.317239284515381
104,8,64,"Shawshank Redemption, The (1994)",4.31523323059082
104,9,1500,Santa with Muscles (1996),4.300923824310303
104,10,603,Rear Window (1954),4.292435646057129
240,1,480,North by Northwest (1959),4.685831069946289
240,2,483,Casablanca (1942),4.681575775146484
240,3,178,12 Angry Men (1957),4.677578926086426
240,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.6769866943359375
240,5,1449,Pather Panchali (1955),4.669693946838379
240,6,657,"Manchurian Candidate, The (1962)",4.668243408203125
240,7,1500,Santa with Muscles (1996),4.658653259277344
240,8,408,"Close Shave, A (1995)",4.6475396156311035
240,9,127,"Godfather, The (1972)",4.647186279296875
240,10,318,Schindler's List (1993),4.638599872589111
144,1,1449,Pather Panchali (1955),4.492075443267822
144,2,427,To Kill a Mockingbird (1962),4.44696044921875
144,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.436657905578613
144,4,1500,Santa with Muscles (1996),4.412639617919922
144,5,199,"Bridge on the River Kwai, The (1957)",4.402949333190918
144,6,483,Casablanca (1942),4.390406608581543
144,7,169,"Wrong Trousers, The (1993)",4.38436222076416
144,8,408,"Close Shave, A (1995)",4.379888534545898
144,9,178,12 Angry Men (1957),4.37949275970459
144,10,1529,Underground (1995),4.361250877380371
191,1,64,"Shawshank Redemption, The (1994)",4.5216827392578125
191,2,483,Casablanca (1942),4.484550476074219
191,3,50,Star Wars (1977),4.466700553894043
191,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.421026229858398
191,5,318,Schindler's List (1993),4.4119672775268555
191,6,174,Raiders of the Lost Ark (1981),4.4106550216674805
191,7,187,"Godfather: Part II, The (1974)",4.388737678527832
191,8,408,"Close Shave, A (1995)",4.373193740844727
191,9,480,North by Northwest (1959),4.370253562927246
191,10,479,Vertigo (1958),4.365213394165039
61,1,1449,Pather Panchali (1955),4.224291801452637
61,2,178,12 Angry Men (1957),4.184715270996094
61,3,408,"Close Shave, A (1995)",4.177042007446289
61,4,318,Schindler's List (1993),4.166394233703613
61,5,64,"Shawshank Redemption, The (1994)",4.165377616882324
61,6,169,"Wrong Trousers, The (1993)",4.158848285675049
61,7,174,Raiders of the Lost Ark (1981),4.088550567626953
61,8,50,Star Wars (1977),4.087407112121582
61,9,1500,Santa with Muscles (1996),4.072299003601074
61,10,427,To Kill a Mockingbird (1962),4.0687408447265625
142,1,50,Star Wars (1977),4.4877777099609375
142,2,64,"Shawshank Redemption, The (1994)",4.4788007736206055
142,3,483,Casablanca (1942),4.470917701721191
142,4,318,Schindler's List (1993),4.450496196746826
142,5,12,"Usual Suspects, The (1995)",4.450427055358887
142,6,178,12 Angry Men (1957),4.439852714538574
142,7,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.431718826293945
142,8,1449,Pather Panchali (1955),4.4298224449157715
142,9,174,Raiders of the Lost Ark (1981),4.421758651733398
142,10,1500,Santa with Muscles (1996),4.421154022216797
177,1,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.419455528259277
177,2,480,North by Northwest (1959),4.398241996765137
177,3,483,Casablanca (1942),4.3756208419799805
177,4,178,12 Angry Men (1957),4.366152286529541
177,5,1449,Pather Panchali (1955),4.3469085693359375
177,6,1500,Santa with Muscles (1996),4.3327436447143555
177,7,657,"Manchurian Candidate, The (1962)",4.327187538146973
177,8,656,M (1931),4.325221538543701
177,9,515,"Boot, Das (1981)",4.316364765167236
177,10,427,To Kill a Mockingbird (1962),4.313880443572998
203,1,318,Schindler's List (1993),4.531352996826172
203,2,1449,Pather Panchali (1955),4.522127151489258
203,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.518628120422363
203,4,178,12 Angry Men (1957),4.50846004486084
203,5,483,Casablanca (1942),4.507340431213379
203,6,1500,Santa with Muscles (1996),4.503017902374268
203,7,174,Raiders of the Lost Ark (1981),4.500502586364746
203,8,64,"Shawshank Redemption, The (1994)",4.490739822387695
203,9,480,North by Northwest (1959),4.4611968994140625
203,10,408,"Close Shave, A (1995)",4.4583940505981445
21,1,483,Casablanca (1942),4.529603004455566
21,2,64,"Shawshank Redemption, The (1994)",4.5218505859375
21,3,318,Schindler's List (1993),4.501957893371582
21,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.475898742675781
21,5,1500,Santa with Muscles (1996),4.472797393798828
21,6,1449,Pather Panchali (1955),4.467637062072754
21,7,178,12 Angry Men (1957),4.448210716247559
21,8,12,"Usual Suspects, The (1995)",4.440576553344727
21,9,480,North by Northwest (1959),4.438714027404785
21,10,603,Rear Window (1954),4.427623748779297
197,1,64,"Shawshank Redemption, The (1994)",4.288341999053955
197,2,480,North by Northwest (1959),4.226424217224121
197,3,12,"Usual Suspects, The (1995)",4.224285125732422
197,4,427,To Kill a Mockingbird (1962),4.201601028442383
197,5,408,"Close Shave, A (1995)",4.189678192138672
197,6,1449,Pather Panchali (1955),4.180905342102051
197,7,318,Schindler's List (1993),4.165910720825195
197,8,483,Casablanca (1942),4.162701606750488
197,9,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.147875785827637
197,10,1500,Santa with Muscles (1996),4.143772602081299
134,1,483,Casablanca (1942),4.377936840057373
134,2,64,"Shawshank Redemption, The (1994)",4.371030807495117
134,3,427,To Kill a Mockingbird (1962),4.168255805969238
134,4,12,"Usual Suspects, The (1995)",4.163472652435303
134,5,479,Vertigo (1958),4.1618547439575195
134,6,480,North by Northwest (1959),4.144636154174805
134,7,478,"Philadelphia Story, The (1940)",4.143891334533691
134,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.1434006690979
134,9,178,12 Angry Men (1957),4.129560470581055
134,10,187,"Godfather: Part II, The (1974)",4.129327297210693
180,1,64,"Shawshank Redemption, The (1994)",4.6252546310424805
180,2,174,Raiders of the Lost Ark (1981),4.614362716674805
180,3,187,"Godfather: Part II, The (1974)",4.579591751098633
180,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.572322845458984
180,5,50,Star Wars (1977),4.56904411315918
180,6,313,Titanic (1997),4.562205791473389
180,7,302,L.A. Confidential (1997),4.543341159820557
180,8,1500,Santa with Muscles (1996),4.54045295715332
180,9,478,"Philadelphia Story, The (1940)",4.538908958435059
180,10,654,Chinatown (1974),4.530972480773926
236,1,12,"Usual Suspects, The (1995)",4.21760368347168
236,2,1449,Pather Panchali (1955),4.178953170776367
236,3,178,12 Angry Men (1957),4.176130294799805
236,4,603,Rear Window (1954),4.1447954177856445
236,5,408,"Close Shave, A (1995)",4.142100811004639
236,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.13164758682251
236,7,1500,Santa with Muscles (1996),4.122173309326172
236,8,479,Vertigo (1958),4.094372749328613
236,9,169,"Wrong Trousers, The (1993)",4.077297210693359
236,10,190,Henry V (1989),4.064666748046875
263,1,1449,Pather Panchali (1955),4.713740825653076
263,2,187,"Godfather: Part II, The (1974)",4.711578845977783
263,3,178,12 Angry Men (1957),4.677310943603516
263,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.642590522766113
263,5,313,Titanic (1997),4.639033794403076
263,6,1500,Santa with Muscles (1996),4.634092807769775
263,7,1367,Faust (1994),4.614239692687988
263,8,493,"Thin Man, The (1934)",4.61334228515625
263,9,513,"Third Man, The (1949)",4.59970235824585
263,10,427,To Kill a Mockingbird (1962),4.596919059753418
109,1,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.200912952423096
109,2,427,To Kill a Mockingbird (1962),4.166989326477051
109,3,483,Casablanca (1942),4.145246505737305
109,4,657,"Manchurian Candidate, The (1962)",4.108884811401367
109,5,1449,Pather Panchali (1955),4.108576774597168
109,6,479,Vertigo (1958),4.08258056640625
109,7,603,Rear Window (1954),4.080265998840332
109,8,313,Titanic (1997),4.076056480407715
109,9,1500,Santa with Muscles (1996),4.075345993041992
109,10,408,"Close Shave, A (1995)",4.074228763580322
64,1,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.416681289672852
64,2,357,One Flew Over the Cuckoo's Nest (1975),4.384189605712891
64,3,483,Casablanca (1942),4.382831573486328
64,4,1500,Santa with Muscles (1996),4.378304481506348
64,5,1449,Pather Panchali (1955),4.368842124938965
64,6,479,Vertigo (1958),4.36232852935791
64,7,178,12 Angry Men (1957),4.354117393493652
64,8,408,"Close Shave, A (1995)",4.34649658203125
64,9,169,"Wrong Trousers, The (1993)",4.32266092300415
64,10,427,To Kill a Mockingbird (1962),4.308655738830566
114,1,64,"Shawshank Redemption, The (1994)",4.202268123626709
114,2,1449,Pather Panchali (1955),4.156780242919922
114,3,178,12 Angry Men (1957),4.148978233337402
114,4,169,"Wrong Trousers, The (1993)",4.118325233459473
114,5,408,"Close Shave, A (1995)",4.111883163452148
114,6,1500,Santa with Muscles (1996),4.093411922454834
114,7,657,"Manchurian Candidate, The (1962)",4.081474781036377
114,8,12,"Usual Suspects, The (1995)",4.072700500488281
114,9,427,To Kill a Mockingbird (1962),4.068874359130859
114,10,480,North by Northwest (1959),4.051475524902344
239,1,408,"Close Shave, A (1995)",4.597104549407959
239,2,480,North by Northwest (1959),4.596867084503174
239,3,313,Titanic (1997),4.5717267990112305
239,4,1500,Santa with Muscles (1996),4.564332008361816
239,5,191,Amadeus (1984),4.56169319152832
239,6,178,12 Angry Men (1957),4.561387062072754
239,7,127,"Godfather, The (1972)",4.558417320251465
239,8,302,L.A. Confidential (1997),4.556384086608887
239,9,1449,Pather Panchali (1955),4.55066442489624
239,10,656,M (1931),4.547524929046631
117,1,483,Casablanca (1942),4.720275402069092
117,2,127,"Godfather, The (1972)",4.693201065063477
117,3,178,12 Angry Men (1957),4.6927032470703125
117,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.690506458282471
117,5,1449,Pather Panchali (1955),4.6821489334106445
117,6,480,North by Northwest (1959),4.673247814178467
117,7,1500,Santa with Muscles (1996),4.663520336151123
117,8,657,"Manchurian Candidate, The (1962)",4.647726058959961
117,9,408,"Close Shave, A (1995)",4.638354301452637
117,10,656,M (1931),4.6348676681518555
65,1,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.515775203704834
65,2,174,Raiders of the Lost Ark (1981),4.501669406890869
65,3,187,"Godfather: Part II, The (1974)",4.4894118309021
65,4,408,"Close Shave, A (1995)",4.484018802642822
65,5,480,North by Northwest (1959),4.451947212219238
65,6,483,Casablanca (1942),4.4355998039245605
65,7,656,M (1931),4.432709693908691
65,8,302,L.A. Confidential (1997),4.428376197814941
65,9,1449,Pather Panchali (1955),4.422985076904297
65,10,313,Titanic (1997),4.416923522949219
137,1,483,Casablanca (1942),4.799806118011475
137,2,178,12 Angry Men (1957),4.789431571960449
137,3,187,"Godfather: Part II, The (1974)",4.787601470947266
137,4,318,Schindler's List (1993),4.787140369415283
137,5,1449,Pather Panchali (1955),4.771130561828613
137,6,272,Good Will Hunting (1997),4.7682905197143555
137,7,656,M (1931),4.767809867858887
137,8,657,"Manchurian Candidate, The (1962)",4.754705429077148
137,9,513,"Third Man, The (1949)",4.7525482177734375
137,10,480,North by Northwest (1959),4.750548362731934
257,1,483,Casablanca (1942),4.65870475769043
257,2,127,"Godfather, The (1972)",4.655318260192871
257,3,174,Raiders of the Lost Ark (1981),4.650243759155273
257,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.645725250244141
257,5,318,Schindler's List (1993),4.635531902313232
257,6,480,North by Northwest (1959),4.62894868850708
257,7,1500,Santa with Muscles (1996),4.626614570617676
257,8,178,12 Angry Men (1957),4.620556354522705
257,9,187,"Godfather: Part II, The (1974)",4.6184234619140625
257,10,408,"Close Shave, A (1995)",4.613083839416504
111,1,64,"Shawshank Redemption, The (1994)",4.264240741729736
111,2,483,Casablanca (1942),4.174344539642334
111,3,1449,Pather Panchali (1955),4.152132034301758
111,4,480,North by Northwest (1959),4.147560119628906
111,5,178,12 Angry Men (1957),4.140495777130127
111,6,657,"Manchurian Candidate, The (1962)",4.119142532348633
111,7,187,"Godfather: Part II, The (1974)",4.106503486633301
111,8,169,"Wrong Trousers, The (1993)",4.087506294250488
111,9,408,"Close Shave, A (1995)",4.0831170082092285
111,10,603,Rear Window (1954),4.078719139099121
285,1,50,Star Wars (1977),4.448546409606934
285,2,318,Schindler's List (1993),4.416051864624023
285,3,483,Casablanca (1942),4.399003505706787
285,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.391448974609375
285,5,427,To Kill a Mockingbird (1962),4.381269454956055
285,6,1449,Pather Panchali (1955),4.375551223754883
285,7,408,"Close Shave, A (1995)",4.374210357666016
285,8,174,Raiders of the Lost Ark (1981),4.367875099182129
285,9,1500,Santa with Muscles (1996),4.358850479125977
285,10,12,"Usual Suspects, The (1995)",4.356007099151611
96,1,657,"Manchurian Candidate, The (1962)",4.653487205505371
96,2,172,"Empire Strikes Back, The (1980)",4.631146430969238
96,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.625868797302246
96,4,178,12 Angry Men (1957),4.625749588012695
96,5,480,North by Northwest (1959),4.624040126800537
96,6,515,"Boot, Das (1981)",4.614282131195068
96,7,648,"Quiet Man, The (1952)",4.5960235595703125
96,8,528,"Killing Fields, The (1984)",4.594091892242432
96,9,603,Rear Window (1954),4.579739570617676
96,10,408,"Close Shave, A (1995)",4.575857162475586
116,1,483,Casablanca (1942),4.374494552612305
116,2,1449,Pather Panchali (1955),4.332007884979248
116,3,169,"Wrong Trousers, The (1993)",4.2751054763793945
116,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.274779319763184
116,5,178,12 Angry Men (1957),4.271490097045898
116,6,1500,Santa with Muscles (1996),4.235671043395996
116,7,98,"Silence of the Lambs, The (1991)",4.210239887237549
116,8,408,"Close Shave, A (1995)",4.2067413330078125
116,9,318,Schindler's List (1993),4.174371719360352
116,10,427,To Kill a Mockingbird (1962),4.16375732421875
73,1,178,12 Angry Men (1957),4.464046478271484
73,2,483,Casablanca (1942),4.451204299926758
73,3,408,"Close Shave, A (1995)",4.438260555267334
73,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.433774948120117
73,5,1449,Pather Panchali (1955),4.415133476257324
73,6,1500,Santa with Muscles (1996),4.400871276855469
73,7,513,"Third Man, The (1949)",4.3743133544921875
73,8,134,Citizen Kane (1941),4.33907413482666
73,9,169,"Wrong Trousers, The (1993)",4.337701797485352
73,10,1367,Faust (1994),4.327906608581543
221,1,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.3964619636535645
221,2,483,Casablanca (1942),4.365456581115723
221,3,480,North by Northwest (1959),4.360091209411621
221,4,1449,Pather Panchali (1955),4.343175888061523
221,5,408,"Close Shave, A (1995)",4.329856872558594
221,6,427,To Kill a Mockingbird (1962),4.320644378662109
221,7,1500,Santa with Muscles (1996),4.307745933532715
221,8,515,"Boot, Das (1981)",4.305571556091309
221,9,313,Titanic (1997),4.288389682769775
221,10,169,"Wrong Trousers, The (1993)",4.28763484954834
235,1,64,"Shawshank Redemption, The (1994)",4.44232177734375
235,2,1449,Pather Panchali (1955),4.44047212600708
235,3,1500,Santa with Muscles (1996),4.397037982940674
235,4,427,To Kill a Mockingbird (1962),4.396936893463135
235,5,187,"Godfather: Part II, The (1974)",4.394144058227539
235,6,178,12 Angry Men (1957),4.391110897064209
235,7,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.383352279663086
235,8,408,"Close Shave, A (1995)",4.377460479736328
235,9,98,"Silence of the Lambs, The (1991)",4.372325897216797
235,10,169,"Wrong Trousers, The (1993)",4.371756553649902
164,1,174,Raiders of the Lost Ark (1981),4.780322074890137
164,2,50,Star Wars (1977),4.761565208435059
164,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.752007961273193
164,4,1449,Pather Panchali (1955),4.749057769775391
164,5,64,"Shawshank Redemption, The (1994)",4.738735198974609
164,6,1500,Santa with Muscles (1996),4.731917381286621
164,7,483,Casablanca (1942),4.731849670410156
164,8,318,Schindler's List (1993),4.729059219360352
164,9,187,"Godfather: Part II, The (1974)",4.7260565757751465
164,10,478,"Philadelphia Story, The (1940)",4.713043212890625
281,1,50,Star Wars (1977),4.450845718383789
281,2,318,Schindler's List (1993),4.408282279968262
281,3,64,"Shawshank Redemption, The (1994)",4.402960777282715
